,0,1,2
0,-1.5039795243148453,-1.5673185475604625,0.7893833203291248
1,-1.5039795243148453,-1.5673185475604625,0.36716295362467133
2,0.782726658991495,0.24188724442656787,0.6214547653898534
3,1.0196073466088678,-1.5673185475604625,0.5782731369768981
4,1.0196073466088678,-1.5673185475604625,-0.30455126613241307
5,1.0196073466088678,-1.5673185475604625,-0.765155302537271
6,-0.77584059249099,0.8734645390838582,1.9220854131880714
7,0.6212170992523774,0.24188724442656787,-0.24217780286925528
8,1.0196073466088678,-1.5673185475604625,1.3459465309849947
9,-1.3411240515779017,0.8734645390838582,-1.866382786241886
10,1.0196073466088678,-1.5673185475604625,-0.47727777978423497
11,-1.3465077035692057,0.8734645390838582,-1.9024634357602663
12,0.8150285709393188,0.24188724442656787,0.7941812790416753
13,-1.5039795243148453,-1.5673185475604625,0.6550404763777078
14,1.0196073466088678,-1.5673185475604625,0.1368609354222425
15,0.8042612669567106,0.6804825879385753,-1.3217185131931413
16,1.0196073466088678,-1.5673185475604625,0.9429179991307439
17,0.9065506547914853,0.24188724442656787,1.2835730677218369
18,0.8042612669567106,0.6804825879385753,0.9621098339809464
19,0.8204122229306225,0.24188724442656787,0.8229690313169788
20,-1.2953630096518183,0.8734645390838582,-1.5596972653356513
21,-1.5039795243148453,-1.5673185475604625,-0.13182475248059117
22,0.6427517072175931,0.24188724442656787,-0.12702679376804066
23,-1.2711365756909507,0.8734645390838582,-1.3973343425029388
24,1.0196073466088678,-1.5673185475604625,0.44393029302548104
25,-1.314205791621382,0.8734645390838582,-1.6859795386499832
26,-0.8996645882909802,0.8734645390838582,1.0922304742653188
27,1.0196073466088678,-1.5673185475604625,0.09847726572183764
28,-1.0665578000214018,0.8734645390838582,-0.026269660804477974
29,0.6346762292306374,0.24188724442656787,-0.17020842218099602
30,-1.5039795243148453,-1.5673185475604625,0.9045343294303391
31,0.37087728165674516,0.24188724442656787,-1.580808283670874
32,-1.5039795243148453,-1.5673185475604625,0.04090176117123034
33,0.8042612669567106,0.6804825879385753,-1.3409103480433437
34,-1.5039795243148453,-1.5673185475604625,0.44393029302548104
35,0.8957833508088773,0.24188724442656787,1.2259975631712294
36,0.8042612669567106,0.6804825879385753,-0.573236954035247
37,0.8769405688393139,0.24188724442656787,1.1252404302076668
38,-1.2334510117518234,0.8734645390838582,-1.144769795874275
39,-1.053098670043142,0.8734645390838582,0.06393196299147326
40,-1.0154131061040146,0.8734645390838582,0.316496509620137
41,-1.5039795243148453,-1.5673185475604625,-0.3429349358328179
42,-1.2926711836561664,0.8734645390838582,-1.541656940576461
43,0.7800348329958431,0.24188724442656787,0.6070608892522016
44,-0.9346583262344557,0.8734645390838582,0.8577062523958452
45,1.0196073466088678,-1.5673185475604625,0.38635478847487376
46,0.9469280447262649,0.24188724442656787,1.4994812097866141
47,1.0196073466088678,-1.5673185475604625,0.5974649718271006
48,0.5054685814393431,0.24188724442656787,-0.8611144767882832
49,0.8042612669567106,0.6804825879385753,0.48231396272588595
50,0.8042612669567106,0.6804825879385753,-1.5712123662457727
51,-1.0261804100866223,0.8734645390838582,0.24433521058337615
52,0.7477329210480197,0.24188724442656787,0.4343343756003801
53,0.8042612669567106,0.6804825879385753,-1.4944450268449632
54,-1.5039795243148453,-1.5673185475604625,0.9429179991307439
55,1.0196073466088678,-1.5673185475604625,-0.07424924792998427
56,0.7665757030175836,0.24188724442656787,0.5350915085639427
57,0.8042612669567106,0.6804825879385753,-1.5904042010959751
58,-1.5039795243148453,-1.5673185475604625,0.290395614223862
59,-1.3384322255822496,0.8734645390838582,-1.8483424614826955
60,0.4031791936045687,0.24188724442656787,-1.408081770019052
61,1.0196073466088678,-1.5673185475604625,-0.6116206237356518
62,0.8042612669567106,0.6804825879385753,0.6358486415275054
63,0.7692675290132355,0.24188724442656787,0.5494853847015947
64,-1.1446207538953086,0.8734645390838582,-0.549439078820996
65,-1.5039795243148453,-1.5673185475604625,0.06009359602143277
66,1.0196073466088678,-1.5673185475604625,-0.01667374337937697
67,0.5350786673915149,0.24188724442656787,-0.7027818392741133
68,0.8607896128654021,0.24188724442656787,1.0388771733817561
69,0.8042612669567106,0.6804825879385753,-0.4197022752336277
70,-1.3357403995865977,0.8734645390838582,-1.8303021367235055
71,-1.5039795243148453,-1.5673185475604625,-0.30455126613241307
72,0.9550035227132206,0.24188724442656787,1.5426628381995695
73,0.8392550049001863,0.24188724442656787,0.9237261642805416
74,0.8042612669567106,0.6804825879385753,0.6742323112279103
75,0.6669781411784608,0.24188724442656787,0.002518091470825467
76,0.8554059608740983,0.24188724442656787,1.0100894211064526
77,1.0196073466088678,-1.5673185475604625,-0.22778392673160333
78,-0.9588847601953233,0.8734645390838582,0.6953433295631327
79,0.8069530929523631,0.24188724442656787,0.75099965062872
80,-1.0719414520127057,0.8734645390838582,-0.06235031032285881
81,0.5485377973697746,0.24188724442656787,-0.6308124585858542
82,1.0196073466088678,-1.5673185475604625,0.21362827482305224
83,0.863481438861054,0.24188724442656787,1.053271049519408
84,0.42471380156978444,0.24188724442656787,-1.2929307609178375
85,0.6454435332132453,0.24188724442656787,-0.11263291763038914
86,-1.5039795243148453,-1.5673185475604625,0.75099965062872
87,0.6131416212654217,0.24188724442656787,-0.28535943128221064
88,1.0196073466088678,-1.5673185475604625,0.2712037793736596
89,-1.2173000557779117,0.8734645390838582,-1.0365278473191335
90,-0.8727463283344605,0.8734645390838582,1.2726337218572215
91,0.8042612669567106,0.6804825879385753,-0.2085920918814009
92,-1.2899793576605145,0.8734645390838582,-1.5236166158172706
93,0.4112546715915247,0.24188724442656787,-1.3649001416060966
94,-1.0880924079866174,0.8734645390838582,-0.17059225887800003
95,-0.9427338042214116,0.8734645390838582,0.8035852781182744
96,0.8231040489262744,0.24188724442656787,0.8373629074546307
97,1.0196073466088678,-1.5673185475604625,1.0388771733817561
98,0.8042612669567106,0.6804825879385753,-0.9762654858894977
99,0.6400598812219412,0.24188724442656787,-0.14142066990569258
100,0.8042612669567106,0.6804825879385753,-1.4560613571445584
101,0.5835315353132501,0.24188724442656787,-0.4436920687963806
102,-1.03694771406923,0.8734645390838582,0.1721739115466149
103,-0.7623814625127302,0.8734645390838582,2.012287036984023
104,-0.905048240282284,0.8734645390838582,1.0561498247469385
105,-1.0288722360822744,0.8734645390838582,0.22629488582418572
106,0.8850160468262697,0.24188724442656787,1.1684220586206226
107,0.8042612669567106,0.6804825879385753,-0.9954573207397001
108,-1.3815014415126812,0.8734645390838582,-2.13698765762974
109,1.0196073466088678,-1.5673185475604625,-0.4197022752336277
110,0.48931762546543156,0.24188724442656787,-0.9474777336141942
111,0.36549362966544136,0.24188724442656787,-1.6095960359461776
112,1.0196073466088678,-1.5673185475604625,1.077260843082161
113,0.8042612669567106,0.6804825879385753,0.9237261642805416
114,1.0196073466088678,-1.5673185475604625,0.06009359602143277
115,-0.7300795505649067,0.8734645390838582,2.2287709340943063
116,-1.171539013851828,0.8734645390838582,-0.7298423264128987
117,0.8042612669567106,0.6804825879385753,0.9813016688311488
118,0.8042612669567106,0.6804825879385753,-0.9570736510392954
119,-0.9238910222518479,0.8734645390838582,0.9298675514326065
120,-1.0073376281170587,0.8734645390838582,0.37061748389770777
121,-0.8969727622953283,0.8734645390838582,1.1102707990245093
122,0.7719593550088873,0.24188724442656787,0.5638792608392461
123,-1.182306317834436,0.8734645390838582,-0.8020036254496598
124,1.0196073466088678,-1.5673185475604625,0.6934241460781128
125,0.586223361308902,0.24188724442656787,-0.4292981926587289
126,0.8042612669567106,0.6804825879385753,1.0196853385315536
127,0.7181228350958483,0.24188724442656787,0.27600173808621004
128,-1.5039795243148453,-1.5673185475604625,1.249987356733983
129,-1.5039795243148453,-1.5673185475604625,0.6358486415275054
130,-1.5039795243148453,-1.5673185475604625,0.5590813021266957
131,1.0196073466088678,-1.5673185475604625,-0.7459634676870687
132,0.8042612669567106,0.6804825879385753,-0.5540451191850445
133,0.8042612669567106,0.6804825879385753,-0.30455126613241307
134,1.0196073466088678,-1.5673185475604625,-0.3237431009826155
135,0.7046637051175884,0.24188724442656787,0.20403235739795084
136,0.8042612669567106,0.6804825879385753,0.30958744907406444
137,0.5673805793393384,0.24188724442656787,-0.5300553256222916
138,1.0196073466088678,-1.5673185475604625,1.211603687033578
139,0.8042612669567106,0.6804825879385753,-1.436869522294356
140,-0.8915891103040243,0.8734645390838582,1.1463514485428898
141,0.6804372711567207,0.24188724442656787,0.0744874721590847
142,1.0196073466088678,-1.5673185475604625,0.07928543087163521
143,0.3762609336480492,0.24188724442656787,-1.5520205313955704
144,-1.2092245777909558,0.8734645390838582,-0.9824068730415626
145,0.8903996988175735,0.24188724442656787,1.1972098108959262
146,0.47316666949151964,0.24188724442656787,-1.033840990440105
147,1.0196073466088678,-1.5673185475604625,0.7126159809283151
148,-1.2119164037866077,0.8734645390838582,-1.0004471978007528
149,0.8042612669567106,0.6804825879385753,-1.2065675040919266
150,-1.5039795243148453,-1.5673185475604625,0.7701914854789225
151,-0.7677651145040342,0.8734645390838582,1.9762063874656421
